userId,userSessionId,teamLevel,platformType,count_gameclicks,count_hits,count_buyId,avg_price
2214,12336,4,windows,61,9,NULL,NULL
2279,12337,4,iphone,68,8,NULL,NULL
371,12338,4,android,72,8,1,5.00
1027,12339,4,iphone,63,10,NULL,NULL
174,12340,4,android,62,2,NULL,NULL
1091,12341,4,mac,77,7,1,3.00
430,12342,4,android,67,11,NULL,NULL
1629,12343,4,iphone,118,9,NULL,NULL
1924,12344,4,iphone,97,11,NULL,NULL
2222,12345,4,iphone,129,15,2,6.50
1260,12346,4,iphone,126,23,1,10.00
222,12347,4,iphone,115,16,NULL,NULL
303,12348,4,android,108,18,NULL,NULL
390,12349,4,linux,114,15,NULL,NULL
1155,12350,4,iphone,113,14,NULL,NULL
1623,12351,4,iphone,82,6,2,15.00
1362,12352,4,iphone,103,11,NULL,NULL
1072,12353,4,iphone,99,12,NULL,NULL
1513,12354,4,mac,81,13,NULL,NULL
1555,12355,4,iphone,118,16,NULL,NULL
2208,12356,4,android,83,8,2,11.50
860,12357,4,iphone,82,7,NULL,NULL
271,12358,4,android,107,8,1,2.00
39,12359,4,android,112,16,NULL,NULL
1658,12360,4,iphone,56,6,2,15.00
849,12361,4,iphone,67,11,NULL,NULL
121,12362,4,android,71,6,1,3.00
1034,12363,4,iphone,63,8,NULL,NULL
970,12364,4,iphone,47,1,NULL,NULL
1874,12365,4,mac,73,5,1,2.00
128,12366,4,iphone,26,0,NULL,NULL
374,12367,4,android,63,13,1,1.00
217,12368,4,mac,64,6,NULL,NULL
1205,12369,4,android,67,4,1,2.00
1958,12370,4,android,57,6,2,3.00
283,12371,4,windows,56,2,NULL,NULL
538,12372,4,android,57,1,NULL,NULL
1275,12373,4,iphone,64,8,NULL,NULL
1076,12374,4,iphone,75,6,NULL,NULL
934,12375,4,windows,61,11,2,6.00
1064,12376,4,windows,58,8,1,1.00
1979,12377,4,iphone,53,5,NULL,NULL
1685,12378,4,iphone,62,12,NULL,NULL
453,12379,4,android,139,15,NULL,NULL
1145,12380,4,windows,144,19,NULL,NULL
355,12381,4,iphone,143,13,NULL,NULL
1560,12382,4,android,148,10,NULL,NULL
1215,12383,4,android,163,19,NULL,NULL
2099,12384,4,windows,136,19,NULL,NULL
1801,12385,4,android,144,14,2,2.50
1589,12386,4,iphone,34,1,NULL,NULL
342,12387,4,android,44,2,NULL,NULL
852,12388,4,android,40,8,NULL,NULL
30,12389,4,iphone,41,3,NULL,NULL
155,12390,4,android,46,2,NULL,NULL
1349,12391,4,iphone,35,3,NULL,NULL
76,12392,4,windows,42,6,1,5.00
2149,12393,4,android,36,2,NULL,NULL
415,12394,4,iphone,44,4,NULL,NULL
204,12395,4,windows,40,6,NULL,NULL
60,12396,4,iphone,36,1,NULL,NULL
844,12397,4,iphone,42,7,NULL,NULL
208,12398,4,iphone,51,7,NULL,NULL
157,12399,4,iphone,48,6,NULL,NULL
534,12400,4,android,52,6,NULL,NULL
90,12401,4,android,43,6,1,3.00
737,12402,4,windows,39,7,NULL,NULL
2348,12403,4,android,51,8,NULL,NULL
1717,12404,4,iphone,49,2,1,5.00
1453,12405,4,iphone,44,7,NULL,NULL
1782,12406,4,android,44,5,2,3.00
1022,12407,4,windows,29,3,2,1.50
233,12408,4,android,45,7,1,2.00
379,12409,4,mac,42,4,NULL,NULL
75,12410,4,iphone,51,5,NULL,NULL
2,12411,4,iphone,39,3,NULL,NULL
1807,12412,4,iphone,179,25,NULL,NULL
1038,12413,4,android,170,21,NULL,NULL
791,12414,4,iphone,188,18,NULL,NULL
643,12415,4,android,196,19,1,10.00
2216,12416,4,iphone,188,22,1,20.00
820,12417,4,android,85,10,NULL,NULL
221,12418,4,iphone,71,6,3,16.67
1065,12419,4,iphone,80,7,1,20.00
611,12420,4,iphone,85,9,NULL,NULL
1834,12421,4,android,75,5,NULL,NULL
1892,12422,4,linux,80,7,1,1.00
471,12423,4,iphone,84,9,2,20.00
175,12424,4,windows,61,5,NULL,NULL
1329,12425,4,android,84,13,1,2.00
856,12426,4,iphone,67,7,NULL,NULL
382,12427,4,iphone,78,6,NULL,NULL
2384,12428,4,windows,88,15,1,1.00
1071,12429,4,iphone,82,5,NULL,NULL
242,12430,4,iphone,75,12,NULL,NULL
1935,12431,4,windows,82,5,1,2.00
1465,12432,4,android,233,27,NULL,NULL
2194,12433,4,iphone,249,31,NULL,NULL
662,12434,4,iphone,270,24,NULL,NULL
1139,12435,4,android,277,20,NULL,NULL
2336,12436,4,windows,359,37,NULL,NULL
1815,12437,4,iphone,358,52,2,15.00
1183,12438,4,linux,317,27,NULL,NULL
2229,12439,4,iphone,78,13,2,7.50
2199,12440,4,android,68,7,NULL,NULL
2243,12441,4,android,68,13,1,3.00
807,12442,4,linux,70,6,NULL,NULL
279,12443,4,windows,73,6,1,1.00
868,12444,4,iphone,79,12,1,20.00
699,12445,4,mac,77,7,NULL,NULL
1224,12446,4,iphone,69,8,NULL,NULL
2146,12447,4,linux,60,9,1,1.00
576,12448,4,android,58,4,NULL,NULL
400,12449,4,iphone,82,5,2,15.00
2127,12450,4,linux,75,11,1,2.00
740,12451,4,iphone,68,5,NULL,NULL
1882,12452,4,android,68,13,NULL,NULL
812,12453,4,android,91,13,NULL,NULL
445,12454,4,android,77,12,NULL,NULL
321,12455,4,windows,69,8,NULL,NULL
127,12456,4,iphone,83,12,2,20.00
2161,12457,4,android,84,9,1,3.00
1351,12458,4,iphone,75,7,NULL,NULL
1731,12459,4,iphone,61,3,NULL,NULL
2178,12460,4,iphone,77,12,NULL,NULL
962,12461,4,iphone,77,8,NULL,NULL
108,12462,4,iphone,68,13,NULL,NULL
1001,12463,4,android,80,14,NULL,NULL
930,12464,4,windows,69,10,NULL,NULL
1073,12465,4,android,169,16,NULL,NULL
591,12466,4,windows,156,15,NULL,NULL
210,12467,4,android,153,15,1,5.00
2040,12468,4,android,166,16,NULL,NULL
1880,12469,4,windows,177,14,NULL,NULL
1043,12470,4,iphone,214,22,NULL,NULL
1926,12471,4,android,130,9,NULL,NULL
515,12472,4,iphone,8,1,NULL,NULL
1591,12473,4,iphone,124,19,NULL,NULL
2283,12474,4,android,22,1,1,5.00
827,12475,4,iphone,110,12,NULL,NULL
2262,12476,4,android,139,15,NULL,NULL
935,12477,4,iphone,155,22,1,20.00
1099,12478,4,iphone,136,19,NULL,NULL
1890,12479,4,android,122,9,NULL,NULL
1389,12480,4,windows,124,14,NULL,NULL
1485,12481,4,iphone,115,17,1,20.00
1318,12482,4,iphone,101,13,NULL,NULL
757,12483,4,android,85,13,NULL,NULL
810,12484,4,android,108,9,1,3.00
1278,12485,4,windows,109,14,NULL,NULL
2030,12486,4,windows,97,13,1,1.00
1393,12487,4,linux,112,11,NULL,NULL
448,12488,4,android,101,10,NULL,NULL
1049,12489,4,windows,112,13,NULL,NULL
1863,12490,4,android,54,4,2,3.00
881,12491,4,iphone,50,12,2,15.00
1173,12492,4,iphone,41,8,NULL,NULL
2004,12493,4,iphone,45,5,NULL,NULL
1059,12494,4,android,35,5,2,2.50
1326,12495,4,iphone,48,3,NULL,NULL
2231,12496,4,iphone,55,5,NULL,NULL
181,12497,4,android,35,7,NULL,NULL
2139,12498,4,android,53,4,1,5.00
1740,12499,4,windows,43,2,1,5.00
670,12500,4,iphone,50,6,1,20.00
539,12501,4,windows,47,6,NULL,NULL
1433,12502,4,android,39,6,NULL,NULL
1538,12503,4,iphone,50,11,1,10.00
1104,12504,4,iphone,50,8,NULL,NULL
123,12505,4,android,51,5,NULL,NULL
769,12506,4,android,56,4,NULL,NULL
1687,12507,4,android,55,8,NULL,NULL
598,12508,4,iphone,49,7,NULL,NULL
770,12509,4,iphone,117,11,1,10.00
782,12510,4,iphone,86,9,NULL,NULL
1042,12511,4,android,83,6,1,5.00
2379,12512,4,android,101,10,NULL,NULL
1026,12513,4,iphone,97,12,NULL,NULL
178,12514,4,iphone,94,14,NULL,NULL
1234,12515,4,android,83,9,2,3.00
165,12516,4,iphone,96,9,2,12.50
1436,12517,4,android,110,14,1,3.00
1229,12518,4,android,93,7,NULL,NULL
243,12519,4,linux,88,8,NULL,NULL
1163,12520,4,android,109,12,NULL,NULL
1320,12521,4,iphone,137,19,1,20.00
2221,12522,4,iphone,156,17,1,20.00
306,12523,4,windows,146,22,NULL,NULL
2285,12524,4,iphone,128,6,2,15.00
2389,12525,4,android,149,16,NULL,NULL
2297,12526,4,android,140,15,NULL,NULL
446,12527,4,linux,173,14,NULL,NULL
2355,12528,4,iphone,126,13,NULL,NULL
867,12529,4,iphone,107,8,2,15.00
1381,12530,4,android,123,14,NULL,NULL
801,12531,4,iphone,123,23,2,15.00
2133,12532,4,android,130,20,NULL,NULL
2029,12533,4,iphone,137,22,NULL,NULL
931,12534,4,windows,140,10,NULL,NULL
2251,12535,4,iphone,124,11,NULL,NULL
744,12536,4,windows,116,9,NULL,NULL
600,12537,4,iphone,126,15,NULL,NULL
511,12538,4,iphone,140,16,1,20.00
1471,12539,4,iphone,116,15,2,15.00
1085,12540,4,windows,135,15,2,1.50
1645,12541,4,mac,136,14,NULL,NULL
841,12542,4,iphone,147,9,NULL,NULL
1510,12543,4,iphone,109,14,NULL,NULL
1227,12544,4,android,120,14,NULL,NULL
585,12545,4,iphone,108,16,NULL,NULL
83,12546,4,android,103,13,2,4.00
462,12547,4,android,118,11,1,3.00
1669,12548,4,iphone,108,13,NULL,NULL
212,12549,4,android,120,17,2,2.00
1844,12550,4,android,117,13,NULL,NULL
920,12551,4,android,112,15,NULL,NULL
590,12552,4,iphone,130,12,NULL,NULL
708,12553,4,iphone,49,5,NULL,NULL
1588,12554,4,android,50,3,1,3.00
1631,12555,4,windows,62,8,NULL,NULL
28,12556,4,iphone,55,3,NULL,NULL
1567,12557,4,android,49,7,2,3.00
1997,12558,4,android,58,4,1,2.00
1029,12559,4,iphone,57,5,NULL,NULL
504,12560,4,iphone,60,10,2,7.50
101,12561,4,mac,50,3,NULL,NULL
1367,12562,4,windows,58,7,1,1.00
1157,12563,4,android,57,9,2,3.00
68,12564,4,android,47,7,1,1.00
1544,12565,4,iphone,64,8,NULL,NULL
1720,12566,4,iphone,63,5,NULL,NULL
564,12567,4,linux,52,2,1,1.00
846,12568,4,iphone,54,14,NULL,NULL
2009,12569,4,iphone,41,6,NULL,NULL
2084,12570,4,iphone,52,8,NULL,NULL
1017,12571,4,iphone,71,7,NULL,NULL
1559,12572,4,android,102,12,NULL,NULL
1315,12573,4,windows,82,10,2,1.50
2028,12574,4,iphone,104,15,NULL,NULL
12,12575,4,iphone,98,8,1,20.00
736,12576,4,android,94,13,1,1.00
669,12577,4,android,94,7,NULL,NULL
473,12578,4,iphone,96,7,2,15.00
1360,12579,4,iphone,83,7,2,7.50
441,12580,4,iphone,109,12,NULL,NULL
1721,12581,4,windows,91,8,2,1.00
910,12582,4,windows,91,10,NULL,NULL
426,12583,4,android,97,12,1,3.00
1664,12584,4,windows,155,16,NULL,NULL
1162,12585,4,windows,145,27,1,5.00
639,12586,4,mac,153,13,NULL,NULL
109,12587,4,iphone,151,15,NULL,NULL
1164,12588,4,iphone,138,17,NULL,NULL
982,12589,4,iphone,173,21,NULL,NULL
1516,12590,4,windows,137,15,NULL,NULL
859,12591,4,android,135,12,NULL,NULL
1610,12592,4,iphone,141,21,NULL,NULL
1665,12593,4,linux,144,16,NULL,NULL
1675,12594,4,iphone,139,11,NULL,NULL
2219,12595,4,iphone,136,9,NULL,NULL
1682,12596,4,iphone,129,16,NULL,NULL
292,12597,4,windows,162,28,NULL,NULL
899,12598,4,windows,142,22,NULL,NULL
1613,12599,4,iphone,140,16,NULL,NULL
1697,12600,4,iphone,140,20,1,20.00
1093,12601,4,android,148,18,1,3.00
113,12602,4,windows,146,17,2,1.00
1370,12603,4,iphone,96,10,1,2.00
489,12604,4,iphone,136,15,NULL,NULL
422,12605,4,android,108,5,NULL,NULL
1856,12606,4,linux,119,15,2,1.00
1264,12607,4,linux,104,18,1,1.00
2354,12608,4,iphone,113,10,NULL,NULL
93,12609,4,iphone,117,13,NULL,NULL
1307,12610,4,windows,107,13,NULL,NULL
455,12611,4,android,108,12,1,5.00
872,12612,4,iphone,119,12,NULL,NULL
1270,12613,4,iphone,116,15,1,20.00
62,12614,4,android,107,9,2,3.00
478,12615,4,iphone,127,14,NULL,NULL
1688,12616,4,iphone,112,17,NULL,NULL
160,12617,4,iphone,89,7,NULL,NULL
2132,12618,4,iphone,112,13,2,20.00
367,12619,4,windows,116,8,NULL,NULL
199,12620,4,iphone,121,16,NULL,NULL
1081,12621,4,iphone,103,10,NULL,NULL
25,12622,4,mac,64,9,NULL,NULL
1525,12623,4,iphone,80,14,NULL,NULL
1790,12624,4,android,74,10,NULL,NULL
1473,12625,4,iphone,81,13,NULL,NULL
1429,12626,4,iphone,74,6,NULL,NULL
787,12627,4,android,73,5,NULL,NULL
223,12628,4,android,83,10,NULL,NULL
253,12629,4,android,101,13,2,2.00
65,12630,4,android,66,10,1,1.00
908,12631,4,mac,78,5,NULL,NULL
1771,12632,4,iphone,72,8,1,10.00
358,12633,4,android,80,10,3,2.67
487,12634,4,iphone,110,7,NULL,NULL
1191,12635,4,iphone,96,11,NULL,NULL
343,12636,4,windows,105,13,NULL,NULL
751,12637,4,android,93,7,1,3.00
706,12638,4,iphone,92,13,NULL,NULL
1304,12639,4,mac,116,17,NULL,NULL
710,12640,4,android,100,9,NULL,NULL
595,12641,4,iphone,119,9,NULL,NULL
1457,12642,4,windows,127,13,2,1.00
2248,12643,4,linux,103,9,3,1.33
1769,12644,4,iphone,340,43,1,10.00
1821,12645,4,windows,354,39,NULL,NULL
2048,12646,4,iphone,341,29,NULL,NULL
344,12647,4,iphone,110,11,NULL,NULL
1928,12648,4,android,123,18,NULL,NULL
2053,12649,4,android,107,13,NULL,NULL
1214,12650,4,linux,112,10,2,1.00
2051,12651,4,iphone,101,19,NULL,NULL
1628,12652,4,android,92,8,NULL,NULL
2157,12653,4,android,107,9,NULL,NULL
1668,12654,4,android,97,11,NULL,NULL
365,12655,4,android,103,10,NULL,NULL
1035,12656,4,android,115,19,NULL,NULL
1404,12657,4,mac,112,14,2,6.00
2382,12658,4,android,121,11,NULL,NULL
1430,12659,4,iphone,101,11,NULL,NULL
2218,12660,4,android,108,7,3,2.33
244,12661,4,android,136,16,2,2.00
1576,12662,4,android,117,13,NULL,NULL
1412,12663,4,android,107,11,NULL,NULL
1900,12664,4,windows,100,14,NULL,NULL
309,12665,4,windows,107,15,NULL,NULL
1387,12666,4,android,100,11,NULL,NULL
1742,12667,4,android,86,10,NULL,NULL
2359,12668,4,iphone,114,14,1,10.00
1501,12669,4,android,102,14,NULL,NULL
81,12670,4,android,116,8,NULL,NULL
864,12671,4,android,110,17,2,2.00
84,12672,4,android,113,18,2,3.50
2203,12673,4,android,109,15,NULL,NULL
1368,12674,4,iphone,103,10,NULL,NULL
845,12675,4,android,123,12,NULL,NULL
1057,12676,4,linux,108,17,NULL,NULL
456,12677,4,android,101,12,NULL,NULL
1243,12678,4,windows,102,12,NULL,NULL
1028,12679,4,linux,114,8,NULL,NULL
2318,12680,4,android,119,11,NULL,NULL
1732,12681,4,iphone,122,21,1,2.00
2333,12682,4,android,379,37,NULL,NULL
1972,12683,4,mac,374,36,2,6.00
1639,12684,4,iphone,397,48,1,10.00
2177,12685,4,iphone,130,12,NULL,NULL
1142,12686,4,iphone,156,22,NULL,NULL
1282,12687,4,android,150,17,NULL,NULL
417,12688,4,android,122,19,1,5.00
2078,12689,4,windows,127,18,NULL,NULL
2230,12690,4,android,110,13,1,3.00
1966,12691,4,iphone,162,15,NULL,NULL
1535,12692,4,iphone,182,23,NULL,NULL
239,12693,4,iphone,157,13,2,5.00
1206,12694,4,android,207,17,NULL,NULL
352,12695,4,iphone,167,20,1,20.00
896,12696,4,windows,178,17,NULL,NULL
741,12697,4,android,176,16,2,2.00
819,12698,4,iphone,85,9,NULL,NULL
1756,12699,4,android,73,9,1,3.00
2120,12700,4,iphone,74,9,NULL,NULL
1640,12701,4,iphone,71,10,NULL,NULL
209,12702,4,mac,95,13,NULL,NULL
649,12703,4,linux,83,5,2,1.00
630,12704,4,iphone,73,11,NULL,NULL
437,12705,4,iphone,77,9,NULL,NULL
412,12706,4,iphone,84,7,NULL,NULL
1256,12707,4,iphone,79,8,NULL,NULL
1522,12708,4,android,82,11,1,3.00
1609,12709,4,windows,71,8,NULL,NULL
9,12710,4,iphone,91,11,1,10.00
2368,12711,4,iphone,100,11,1,10.00
2263,12712,4,iphone,84,11,NULL,NULL
1,12713,4,android,88,14,2,2.00
2197,12714,4,iphone,87,6,NULL,NULL
184,12715,4,iphone,96,7,NULL,NULL
2212,12716,4,android,107,11,1,3.00
2032,12717,4,windows,84,8,2,1.00
97,12718,4,android,105,16,1,2.00
1804,12719,4,iphone,105,16,2,5.00
277,12720,4,iphone,80,10,NULL,NULL
1744,12721,4,linux,76,9,NULL,NULL
1793,12722,4,android,129,9,1,3.00
2306,12723,4,android,146,10,1,5.00
2252,12724,4,iphone,140,11,NULL,NULL
2092,12725,4,iphone,135,8,1,5.00
1199,12726,4,iphone,126,10,NULL,NULL
1684,12727,4,iphone,129,15,NULL,NULL
1630,12728,4,iphone,129,12,NULL,NULL
947,12729,4,windows,143,18,NULL,NULL
1498,12730,4,linux,148,17,NULL,NULL
34,12753,4,iphone,149,12,2,10.00
1634,12754,1,iphone,620,64,1,2.00
2128,12791,1,android,793,64,1,3.00
723,12811,4,iphone,163,21,NULL,NULL
2267,12812,3,linux,195,18,NULL,NULL
911,12813,1,android,554,64,NULL,NULL
399,12840,2,android,792,76,1,3.00
1201,12853,4,iphone,95,10,1,20.00
544,12877,4,iphone,252,19,NULL,NULL
1989,12878,4,iphone,91,13,2,11.00
784,12901,1,android,604,64,NULL,NULL
754,12917,4,android,394,39,NULL,NULL
1615,12918,4,android,392,27,1,5.00
2209,12919,4,android,389,43,1,3.00
1830,12926,1,iphone,326,25,NULL,NULL
1051,12927,1,iphone,207,22,1,5.00
1674,13247,3,android,327,35,NULL,NULL
2151,13248,3,android,323,30,NULL,NULL
2289,13264,3,iphone,291,31,NULL,NULL
2256,13283,1,android,318,42,NULL,NULL
1182,13303,4,iphone,89,12,NULL,NULL
1690,13304,4,linux,68,11,NULL,NULL
252,13339,4,iphone,106,13,NULL,NULL
2142,13340,3,android,45,6,1,5.00
956,13353,4,iphone,75,6,1,10.00
464,13410,4,iphone,126,14,NULL,NULL
2330,13433,4,android,99,12,NULL,NULL
1317,13434,3,android,583,67,NULL,NULL
440,13463,4,linux,116,12,NULL,NULL
832,13482,1,iphone,21,3,NULL,NULL
997,13512,4,android,68,6,NULL,NULL
1222,13540,4,iphone,55,7,NULL,NULL
461,13571,1,iphone,226,22,NULL,NULL
1111,13576,2,android,409,42,1,1.00
832,13577,2,iphone,379,33,NULL,NULL
851,13593,4,iphone,86,9,NULL,NULL
973,13594,2,iphone,25,3,NULL,NULL
709,13671,3,android,520,49,NULL,NULL
1563,13672,3,iphone,496,51,NULL,NULL
2343,13681,1,android,712,61,NULL,NULL
1383,13682,4,windows,104,12,NULL,NULL
38,13683,1,iphone,17,4,NULL,NULL
1249,13687,3,windows,583,51,NULL,NULL
973,13688,3,iphone,566,49,NULL,NULL
375,13751,1,iphone,544,64,1,10.00
1809,13758,2,android,667,68,NULL,NULL
1018,13776,2,windows,244,22,NULL,NULL
1701,13777,2,windows,257,34,NULL,NULL
38,13778,2,iphone,245,25,NULL,NULL
703,13791,4,android,90,6,NULL,NULL
436,13812,4,android,982,94,1,20.00
1418,13813,4,linux,681,83,NULL,NULL
2307,13836,4,iphone,278,29,NULL,NULL
1759,13837,4,iphone,330,32,NULL,NULL
23,13838,4,android,262,25,NULL,NULL
2142,13839,4,android,270,35,2,4.00
143,13857,4,android,59,8,1,3.00
2356,13910,2,android,829,81,2,3.00
922,13961,2,iphone,380,45,NULL,NULL
555,13973,4,android,81,5,NULL,NULL
1502,13974,2,iphone,403,36,NULL,NULL
1146,14023,2,mac,231,18,NULL,NULL
1445,14024,2,iphone,175,17,NULL,NULL
1884,14025,2,android,220,28,NULL,NULL
311,14041,4,iphone,46,4,NULL,NULL
357,14042,4,android,117,14,NULL,NULL
1546,14043,4,android,51,12,1,3.00
498,14044,2,android,70,3,NULL,NULL
730,14072,1,windows,651,64,NULL,NULL
1734,14087,2,android,323,35,NULL,NULL
1051,14088,2,iphone,357,37,1,10.00
2187,14094,4,android,33,2,NULL,NULL
1925,14095,1,android,583,64,NULL,NULL
326,14128,4,android,45,3,NULL,NULL
2282,14129,4,android,40,4,NULL,NULL
403,14130,4,iphone,76,8,1,20.00
1547,14246,2,iphone,307,43,NULL,NULL
1830,14247,2,iphone,294,25,NULL,NULL
1356,14284,4,android,35,1,NULL,NULL
1634,14323,2,iphone,508,61,NULL,NULL
2128,14374,2,android,706,73,NULL,NULL
911,14398,2,android,716,81,NULL,NULL
604,14432,3,linux,268,39,NULL,NULL
1944,14433,3,android,213,29,NULL,NULL
498,14434,3,android,207,24,1,3.00
1777,14492,4,android,38,3,NULL,NULL
784,14507,2,android,370,38,NULL,NULL
679,14517,2,windows,9,2,NULL,NULL
547,14531,4,linux,35,5,NULL,NULL
1016,14553,4,windows,206,20,1,2.00
855,14554,4,iphone,182,31,3,11.67
2267,14555,4,linux,200,25,NULL,NULL
1915,14556,3,iphone,240,30,4,15.00
1500,14557,3,android,257,26,NULL,NULL
1269,14567,4,iphone,30,5,NULL,NULL
1126,14568,4,iphone,24,1,NULL,NULL
1000,14591,3,iphone,634,66,NULL,NULL
679,14592,3,windows,236,34,NULL,NULL
1527,14627,2,windows,352,38,NULL,NULL
966,14628,1,iphone,335,44,NULL,NULL
1489,14680,4,iphone,42,1,NULL,NULL
790,14720,4,iphone,45,10,NULL,NULL
399,14737,3,android,965,99,1,1.00
1889,14748,4,iphone,43,2,1,20.00
2081,14790,4,android,174,16,1,3.00
2256,14848,2,android,365,46,NULL,NULL
461,14849,2,iphone,385,35,NULL,NULL
449,14858,4,android,14,1,NULL,NULL
2182,14895,2,windows,140,13,1,1.00
1226,14967,4,android,19,1,NULL,NULL
2278,14968,4,android,18,2,1,20.00
1909,14969,4,android,124,9,NULL,NULL
261,15018,4,android,21,3,NULL,NULL
1273,15019,4,windows,64,5,NULL,NULL
1477,15020,1,iphone,504,64,1,5.00
388,15021,4,iphone,154,15,1,20.00
66,15056,2,android,135,13,NULL,NULL
971,15080,1,android,328,35,1,3.00
168,15081,1,iphone,261,31,2,15.00
1141,15082,1,android,235,26,NULL,NULL
2293,15088,4,iphone,438,52,1,10.00
1019,15089,4,windows,462,55,1,1.00
1317,15117,4,android,620,80,NULL,NULL
2001,15126,1,android,170,21,NULL,NULL
1592,15160,2,iphone,58,6,NULL,NULL
605,15161,1,android,31,3,NULL,NULL
800,15209,1,windows,147,20,NULL,NULL
847,15242,4,windows,16,3,NULL,NULL
1103,15243,4,android,11,1,NULL,NULL
1298,15264,1,iphone,226,24,NULL,NULL
1657,15265,3,android,45,4,NULL,NULL
1803,15266,1,iphone,551,64,NULL,NULL
897,15302,4,android,289,38,NULL,NULL
2343,15311,2,android,341,44,NULL,NULL
605,15312,2,android,306,37,NULL,NULL
2344,15320,3,android,130,14,NULL,NULL
1730,15321,2,android,133,13,NULL,NULL
2305,15380,4,iphone,28,2,NULL,NULL
1190,15381,2,iphone,169,20,NULL,NULL
375,15397,2,iphone,624,81,NULL,NULL
439,15412,4,iphone,20,0,NULL,NULL
2031,15453,1,iphone,560,64,NULL,NULL
1945,15454,4,windows,15,5,NULL,NULL
289,15512,4,iphone,19,2,NULL,NULL
943,15546,4,iphone,10,0,NULL,NULL
2255,15547,4,android,250,27,NULL,NULL
1410,15608,4,iphone,10,0,NULL,NULL
1837,15609,3,iphone,102,15,1,5.00
150,15610,2,iphone,67,9,NULL,NULL
1946,15667,3,android,131,15,NULL,NULL
1111,15672,3,android,193,24,2,2.00
832,15673,3,iphone,253,26,NULL,NULL
1592,15674,3,iphone,106,16,NULL,NULL
940,15685,4,iphone,4,0,NULL,NULL
397,15686,2,iphone,63,5,NULL,NULL
730,15762,2,windows,436,43,NULL,NULL
1925,15772,2,android,687,81,1,1.00
1100,15779,4,iphone,2,0,NULL,NULL
73,15780,4,iphone,9,1,NULL,NULL
624,15792,5,iphone,111,18,3,15.00
514,15793,5,windows,96,8,NULL,NULL
2103,15794,5,iphone,113,12,NULL,NULL
518,15795,5,linux,113,18,3,1.00
569,15796,5,iphone,101,11,NULL,NULL
2353,15797,5,iphone,115,14,NULL,NULL
1908,15798,5,android,119,13,NULL,NULL
1450,15799,5,android,108,10,1,3.00
1269,15800,5,iphone,92,6,NULL,NULL
261,15801,5,android,101,9,NULL,NULL
847,15802,5,windows,110,18,NULL,NULL
1175,15803,5,iphone,133,13,NULL,NULL
673,15804,5,iphone,160,16,NULL,NULL
2314,15805,5,windows,132,10,NULL,NULL
2383,15806,5,android,157,24,NULL,NULL
1241,15807,5,iphone,153,21,1,20.00
464,15808,5,iphone,125,21,1,20.00
1889,15809,5,iphone,153,15,1,10.00
1277,15810,5,windows,104,9,2,1.00
411,15811,5,iphone,82,5,NULL,NULL
1143,15812,5,android,109,11,NULL,NULL
1652,15813,5,android,87,15,1,1.00
1082,15814,5,iphone,102,15,NULL,NULL
21,15815,5,android,87,7,NULL,NULL
1300,15816,5,android,95,9,4,3.50
900,15817,5,linux,71,6,NULL,NULL
2214,15818,5,windows,86,7,NULL,NULL
2279,15819,5,iphone,87,8,NULL,NULL
371,15820,5,android,91,8,NULL,NULL
1027,15821,5,iphone,100,11,2,15.00
174,15822,5,android,92,13,NULL,NULL
1091,15823,5,mac,90,9,NULL,NULL
430,15824,5,android,94,6,2,2.50
1629,15825,5,iphone,153,13,NULL,NULL
1924,15826,5,iphone,149,25,NULL,NULL
2222,15827,5,iphone,129,15,3,11.00
1260,15828,5,iphone,150,18,2,12.50
222,15829,5,iphone,141,20,1,10.00
303,15830,5,android,129,17,NULL,NULL
390,15831,5,linux,163,16,3,1.67
1155,15832,5,iphone,141,16,3,3.33
1623,15833,5,iphone,109,12,NULL,NULL
1362,15834,5,iphone,89,8,2,7.50
1072,15835,5,iphone,82,8,NULL,NULL
1513,15836,5,mac,66,11,NULL,NULL
1555,15837,5,iphone,88,9,NULL,NULL
2208,15838,5,android,105,15,NULL,NULL
860,15839,5,iphone,74,9,NULL,NULL
271,15840,5,android,99,15,2,3.00
39,15841,5,android,87,10,NULL,NULL
1182,15842,5,iphone,103,12,NULL,NULL
1222,15843,5,iphone,95,11,NULL,NULL
311,15844,5,iphone,95,11,NULL,NULL
449,15845,5,android,79,13,NULL,NULL
1658,15846,5,iphone,46,15,NULL,NULL
849,15847,5,iphone,60,9,NULL,NULL
121,15848,5,android,50,5,2,2.00
1034,15849,5,iphone,45,6,NULL,NULL
970,15850,5,iphone,61,6,4,11.75
1874,15851,5,mac,63,6,2,11.00
374,15852,5,android,57,8,4,2.00
217,15853,5,mac,56,10,NULL,NULL
1205,15854,5,android,46,8,3,3.00
1958,15855,5,android,54,8,1,5.00
283,15856,5,windows,56,7,NULL,NULL
538,15857,5,android,40,3,NULL,NULL
1275,15858,5,iphone,54,9,NULL,NULL
1076,15859,5,iphone,55,8,NULL,NULL
934,15860,5,windows,53,10,2,1.00
1064,15861,5,windows,49,5,NULL,NULL
1979,15862,5,iphone,51,8,NULL,NULL
1685,15863,5,iphone,44,5,NULL,NULL
2187,15864,5,android,42,7,NULL,NULL
453,15865,5,android,123,16,NULL,NULL
1145,15866,5,windows,119,14,2,1.00
355,15867,5,iphone,126,7,2,11.00
1560,15868,5,android,99,9,NULL,NULL
1215,15869,5,android,105,8,NULL,NULL
2099,15870,5,windows,106,10,NULL,NULL
